GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,TARGET,ROT,SIG_MP,DIR,HA_INIT,HA_MID,HA_END
0,16,Adaptation,RH,109,119,0,-32,1,CCW,13.05225769,10.86396495,21.60249851
0,16,Adaptation,RH,110,120,0,-31,3,CCW,19.01912599,17.01357992,29.46937424
0,16,Adaptation,RH,111,121,0,-34,1,CCW,12.40079978,10.46218879,25.33198203
0,16,Adaptation,RH,112,122,0,-36,4,CCW,16.44972188,14.39102022,26.58050329
0,16,Adaptation,RH,113,123,0,-28,3,CCW,20.84320624,18.96387713,26.39669822
0,16,Adaptation,RH,114,124,0,-26,1,CCW,15.04881863,12.99428558,23.60962008
0,16,Adaptation,RH,115,125,0,-34,2,CCW,23.99172561,21.96663257,31.43023477
0,16,Adaptation,RH,116,126,0,-39,2,CCW,20.87007024,18.90934499,32.97238355
0,16,Adaptation,RH,117,127,0,-29,3,CCW,13.25008845,11.31229264,20.50301
0,16,Adaptation,RH,118,128,0,-27,4,CCW,20.469579,18.58862667,22.2701721
0,16,Adaptation,RH,119,129,0,-31,4,CCW,13.73343593,11.9212826,22.86337885
0,16,Adaptation,RH,120,130,0,-26,4,CCW,14.73075605,12.77315689,21.63792658
0,16,Adaptation,RH,121,131,0,-27,3,CCW,23.16910633,21.09138214,28.03527225
0,16,Adaptation,RH,122,132,0,-33,2,CCW,20.71521612,18.78660872,31.05924284
0,16,Adaptation,RH,123,133,0,-29,4,CCW,23.55591162,21.39744765,30.52347245
0,16,Adaptation,RH,124,134,0,-32,3,CCW,21.45907218,19.54790331,30.50230416
0,16,Adaptation,RH,125,135,0,-28,4,CCW,18.80217931,16.58809636,22.8939532
0,16,Adaptation,RH,126,136,0,-32,3,CCW,22.32781794,20.39703575,30.68140724
0,16,Adaptation,RH,127,137,0,-31,1,CCW,13.45590115,11.44597142,22.70801253
0,16,Adaptation,RH,128,138,0,-32,4,CCW,19.59564791,17.45215007,25.61465277
0,16,Adaptation,RH,129,139,0,-35,1,CCW,17.017746,14.89440588,28.79025746
0,16,Adaptation,RH,130,140,0,-34,3,CCW,18.41743274,16.49319719,29.51361791
0,16,Adaptation,RH,131,141,0,-24,3,CCW,21.37210485,19.29824704,23.71183834
0,16,Adaptation,RH,132,142,0,-37,3,CCW,22.74211648,20.8535526,30.76181806
0,16,Adaptation,RH,133,143,0,-25,3,CCW,17.02127304,15.19185995,18.7496907
0,16,Adaptation,RH,134,144,0,-23,4,CCW,15.80784562,13.74172939,18.22968613
0,16,Adaptation,RH,135,145,0,-34,4,CCW,17.86144102,16.03440522,29.36767047
0,16,Adaptation,RH,136,146,0,-27,1,CCW,20.49209326,18.70590061,26.91279278
0,16,Adaptation,RH,137,147,0,-22,1,CCW,18.12449186,16.13049663,17.71853727
0,16,Adaptation,RH,138,148,0,-30,1,CCW,18.30738351,16.16881444,25.67143855
0,16,Adaptation,RH,139,149,0,-37,4,CCW,20.61985353,18.49807194,35.30797687
0,16,Adaptation,RH,140,150,0,-34,1,CCW,16.75806689,14.90757197,27.32723934
0,16,Adaptation,RH,141,151,0,-33,4,CCW,21.1550222,19.15129389,30.03298589
0,16,Adaptation,RH,142,152,0,-26,2,CCW,20.59713127,18.51684418,26.61382738
0,16,Adaptation,RH,143,153,0,-27,4,CCW,18.07910832,15.98172296,24.23575404
0,16,Adaptation,RH,144,154,0,-34,3,CCW,23.7184456,21.56237221,33.39629283
0,16,Adaptation,RH,145,155,0,-35,4,CCW,13.77294155,11.6143166,30.05515395
0,16,Adaptation,RH,146,156,0,-34,1,CCW,22.87563765,20.79000787,28.96923155
0,16,Adaptation,RH,147,157,0,-32,2,CCW,18.81285471,16.95530301,28.34236867
0,16,Adaptation,RH,148,158,0,-26,4,CCW,15.43701374,13.43304351,22.49657173
0,16,Adaptation,RH,149,159,0,-29,2,CCW,19.80212757,17.94011873,28.17172766
0,16,Adaptation,RH,150,160,0,-35,3,CCW,15.75062709,13.62732,31.04880898
0,16,Adaptation,RH,151,161,0,-36,3,CCW,25.62486038,23.45065274,33.86075685
0,16,Adaptation,RH,152,162,0,-32,4,CCW,20.79054423,18.99069374,30.76077031
0,16,Adaptation,RH,153,163,0,-30,1,CCW,13.87868471,11.79513501,22.09784789
0,16,Adaptation,RH,154,164,0,-31,1,CCW,17.06710307,15.1013849,24.46066255
0,16,Adaptation,RH,155,165,0,-28,1,CCW,19.14551339,17.1933096,24.63866754
0,16,Adaptation,RH,156,166,0,-33,3,CCW,17.91540733,16.00431747,29.41004331
0,16,Adaptation,RH,157,167,0,-31,2,CCW,20.64686383,18.52052092,29.93030482
0,16,Adaptation,RH,158,168,0,-32,2,CCW,13.92059594,11.88227582,26.16866828
0,16,Adaptation,RH,159,169,0,-29,4,CCW,22.11634432,20.12823106,24.71492241
0,16,Adaptation,RH,160,170,0,-31,1,CCW,14.91910008,12.87737536,24.55370957
0,16,Adaptation,RH,161,171,0,-28,1,CCW,16.34385889,14.24253671,26.93638504
0,16,Adaptation,RH,162,172,0,-36,4,CCW,17.31903229,15.40598404,27.62485118
0,16,Adaptation,RH,163,173,0,-29,4,CCW,26.43978867,24.51925672,32.40003005
0,16,Adaptation,RH,164,174,0,-33,3,CCW,18.2683429,16.19949267,23.82804868
0,16,Adaptation,RH,165,175,0,-22,3,CCW,23.20038717,21.04181988,25.07711793
0,16,Adaptation,RH,166,176,0,-34,4,CCW,16.74848848,14.6234706,32.38296973
0,16,Adaptation,RH,167,177,0,-29,1,CCW,19.2845093,17.29606965,25.85213848
0,16,Adaptation,RH,168,178,0,-33,2,CCW,23.92461626,22.05779323,35.51733906
0,16,Adaptation,RH,169,179,0,-28,1,CCW,18.17512352,16.40940408,25.66814752
0,16,Adaptation,RH,170,180,0,-33,4,CCW,21.82660017,19.9192565,31.65667567
0,16,Adaptation,RH,171,181,0,-28,1,CCW,21.94305677,19.83010002,27.18349542
0,16,Adaptation,RH,172,182,0,-28,4,CCW,21.09716142,19.15207417,23.22624549
0,16,Adaptation,RH,173,183,0,-26,4,CCW,17.08801731,15.05964414,22.16500272
0,16,Adaptation,RH,174,184,0,-24,3,CCW,18.89344613,16.8721682,19.36544279
0,16,Adaptation,RH,175,185,0,-32,4,CCW,21.4734802,19.69375652,23.74165408
0,16,Adaptation,RH,176,186,0,-34,3,CCW,18.81681068,16.69170338,29.12277717
0,16,Adaptation,RH,177,187,0,-31,2,CCW,18.75183788,16.54936738,27.29844473
0,16,Adaptation,RH,178,188,0,-27,4,CCW,25.26588292,23.26977259,28.70416319
0,16,Adaptation,RH,179,189,0,-25,4,CCW,21.9229906,19.82313224,24.37493322
0,16,Adaptation,RH,180,190,0,-26,1,CCW,20.91143255,18.98716592,25.43367942
0,17,Adaptation,RH,1,11,0,-25,2,CCW,-2.009431446,-4.06904596,-5.708828462
0,17,Adaptation,RH,2,12,0,-34,1,CCW,3.865042859,1.652721156,14.96030104
0,17,Adaptation,RH,3,13,0,-38,2,CCW,-1.124899543,-3.256072079,13.45999529
0,17,Adaptation,RH,4,14,0,-31,4,CCW,6.473746579,4.54374073,14.26118624
0,17,Adaptation,RH,5,15,0,-30,4,CCW,6.82998419,4.931945518,15.19335892
0,17,Adaptation,RH,6,16,0,-34,4,CCW,6.151078866,4.145767387,17.15525876
0,17,Adaptation,RH,7,17,0,-23,1,CCW,10.4193585,8.443060417,8.496206235
0,17,Adaptation,RH,8,18,0,-29,4,CCW,4.389899321,2.396172919,13.13267377
0,17,Adaptation,RH,9,19,0,-22,1,CCW,11.9681229,9.841011991,9.477725935
0,17,Adaptation,RH,10,20,0,-32,1,CCW,7.265622694,5.243508857,13.89767016
0,17,Adaptation,RH,11,21,0,-30,2,CCW,6.260968466,4.094566144,16.41463022
0,17,Adaptation,RH,12,22,0,-31,1,CCW,12.48262955,10.48692554,18.92122516
0,17,Adaptation,RH,13,23,0,-28,2,CCW,3.108754086,1.122077631,11.20755458
0,17,Adaptation,RH,14,24,0,-23,2,CCW,5.345855261,3.266535278,4.313900563
0,17,Adaptation,RH,15,25,0,-34,2,CCW,8.600538759,6.557911505,18.47835575
0,17,Adaptation,RH,16,26,0,-27,2,CCW,12.65757701,10.6785672,18.21275434
0,17,Adaptation,RH,17,27,0,-31,2,CCW,10.74823986,8.907055768,19.91011485
0,17,Adaptation,RH,18,28,0,-34,4,CCW,10.76254203,8.874180097,19.45381234
0,17,Adaptation,RH,19,29,0,-32,4,CCW,8.502015247,6.440329743,18.31880317
0,17,Adaptation,RH,20,30,0,-27,2,CCW,1.16723606,-0.887110365,10.75880035
0,17,Adaptation,RH,21,31,0,-29,1,CCW,5.627448761,3.774238358,17.00938077
0,17,Adaptation,RH,22,32,0,-29,3,CCW,10.45739613,8.445405297,16.74380507
0,17,Adaptation,RH,23,33,0,-34,2,CCW,10.43318021,8.38024466,19.92747004
0,17,Adaptation,RH,24,34,0,-35,4,CCW,13.72751905,11.84504348,26.26989398
0,17,Adaptation,RH,25,35,0,-26,2,CCW,12.212645,10.31246652,14.60297556
0,17,Adaptation,RH,26,36,0,-26,2,CCW,13.1581525,11.03874827,18.63475541
0,17,Adaptation,RH,27,37,0,-31,2,CCW,12.1867708,10.36214055,17.96156482
0,17,Adaptation,RH,28,38,0,-30,3,CCW,10.24349303,8.198840095,17.80268553
0,17,Adaptation,RH,29,39,0,-31,4,CCW,12.63179978,10.53399379,17.17466514
0,17,Adaptation,RH,30,40,0,-26,1,CCW,13.23982139,11.41894712,14.24660474
0,17,Adaptation,RH,31,41,0,-25,2,CCW,10.51918557,8.53220447,14.05570134
0,17,Adaptation,RH,32,42,0,-30,3,CCW,12.55786853,10.67539226,22.36006783
0,17,Adaptation,RH,33,43,0,-35,2,CCW,14.34303134,12.33403513,26.51262915
0,17,Adaptation,RH,34,44,0,-33,4,CCW,11.18032989,9.222546479,19.47752108
0,17,Adaptation,RH,35,45,0,-30,2,CCW,9.877189509,8.042282867,15.12663285
0,17,Adaptation,RH,36,46,0,-28,3,CCW,17.68588398,15.62408711,20.81932148
0,17,Adaptation,RH,37,47,0,-25,2,CCW,10.17334367,8.113727642,14.51469763
0,17,Adaptation,RH,38,48,0,-34,1,CCW,20.6914826,18.75332633,25.45180392
0,17,Adaptation,RH,39,49,0,-33,4,CCW,12.98997617,10.93718863,21.3244505
0,17,Adaptation,RH,40,50,0,-29,1,CCW,10.47157676,8.606008573,17.93704877
0,17,Adaptation,RH,41,51,0,-32,1,CCW,11.11793719,9.241413723,18.66373862
0,17,Adaptation,RH,42,52,0,-31,4,CCW,10.52985573,8.645199719,19.81326171
0,17,Adaptation,RH,43,53,0,-34,3,CCW,13.95519813,11.96613093,22.75296444
0,17,Adaptation,RH,44,54,0,-37,3,CCW,12.26249808,10.31491756,26.10855627
0,17,Adaptation,RH,45,55,0,-23,2,CCW,12.10858555,9.917455705,11.56391552
0,17,Adaptation,RH,46,56,0,-29,2,CCW,12.90545282,10.91256342,18.53632307
0,17,Adaptation,RH,47,57,0,-30,2,CCW,15.45018006,13.39399652,19.0940364
0,17,Adaptation,RH,48,58,0,-25,1,CCW,16.05919379,14.00178662,22.30941976
0,17,Adaptation,RH,49,59,0,-29,2,CCW,11.49270764,9.455534284,16.95842228
0,17,Adaptation,RH,50,60,0,-33,3,CCW,9.3953627,7.376193312,17.58108763
0,17,Adaptation,RH,51,61,0,-27,3,CCW,10.52969828,8.405289762,17.31496306
0,17,Adaptation,RH,52,62,0,-22,3,CCW,11.11275554,9.22917152,13.22545169
0,17,Adaptation,RH,53,63,0,-26,3,CCW,12.06585163,9.902324661,19.67814594
0,17,Adaptation,RH,54,64,0,-31,3,CCW,10.51651832,8.447885352,19.21724559
0,17,Adaptation,RH,55,65,0,-27,2,CCW,12.32133914,10.4362878,20.39613475
0,17,Adaptation,RH,56,66,0,-34,2,CCW,14.8356726,12.72465687,28.79435455
0,17,Adaptation,RH,57,67,0,-28,1,CCW,15.97928194,13.86102556,24.12005
0,17,Adaptation,RH,58,68,0,-31,3,CCW,14.49085767,12.32012486,25.98842547
0,17,Adaptation,RH,59,69,0,-28,4,CCW,16.131015,14.17304654,23.05412079
0,17,Adaptation,RH,60,70,0,-33,4,CCW,12.08394411,9.920006337,25.67962857
0,17,Adaptation,RH,61,71,0,-23,3,CCW,12.91262995,10.8862831,15.26175598
0,17,Adaptation,RH,62,72,0,-37,1,CCW,13.60831161,11.75465992,24.07327772
0,17,Adaptation,RH,63,73,0,-29,4,CCW,12.50952821,10.58714531,18.35868004
0,17,Adaptation,RH,64,74,0,-29,1,CCW,13.81822707,11.72527827,22.83012078
0,17,Adaptation,RH,65,75,0,-24,2,CCW,14.43815117,12.2588554,22.03477193
0,17,Adaptation,RH,66,76,0,-30,3,CCW,11.82136142,9.939676596,22.65469585
0,17,Adaptation,RH,67,77,0,-30,3,CCW,20.05102435,18.06214194,23.23431135
0,17,Adaptation,RH,68,78,0,-25,1,CCW,18.76088773,16.82656431,21.82205193
0,17,Adaptation,RH,69,79,0,-32,3,CCW,18.91553469,16.72756128,25.75090432
0,17,Adaptation,RH,70,80,0,-38,2,CCW,17.69782541,15.7874335,28.92428312
0,17,Adaptation,RH,71,81,0,-35,1,CCW,13.06425533,10.93110476,25.94245022
0,17,Adaptation,RH,72,82,0,-30,3,CCW,16.47527299,14.5377303,21.72364593
0,17,Adaptation,RH,73,83,0,-32,4,CCW,15.74261008,13.66494219,26.39015116
0,17,Adaptation,RH,74,84,0,-31,1,CCW,16.85108291,14.98350828,26.45343425
0,17,Adaptation,RH,75,85,0,-32,4,CCW,19.9702339,17.82020623,25.81703854
0,17,Adaptation,RH,76,86,0,-22,1,CCW,13.98990313,12.21019342,15.4210223
0,17,Adaptation,RH,77,87,0,-26,2,CCW,18.62233831,16.59008684,20.3935741
0,17,Adaptation,RH,78,88,0,-29,2,CCW,17.28768239,15.24558195,21.22703815
0,17,Adaptation,RH,79,89,0,-33,1,CCW,17.18906302,15.27113313,29.62970801
0,17,Adaptation,RH,80,90,0,-31,4,CCW,15.43597124,13.53261712,27.97124493
0,17,Adaptation,RH,81,91,0,-30,2,CCW,12.31903909,10.25810427,19.34131286
0,17,Adaptation,RH,82,92,0,-21,4,CCW,14.79357355,12.89719469,15.4077638
0,17,Adaptation,RH,83,93,0,-24,2,CCW,13.55428741,11.55711116,18.84595587
0,17,Adaptation,RH,84,94,0,-35,3,CCW,15.09539014,13.37736682,27.94481475
0,17,Adaptation,RH,85,95,0,-31,2,CCW,21.04596862,19.25407357,28.38828318
0,17,Adaptation,RH,86,96,0,-30,1,CCW,11.90107815,9.905553463,25.46478688
0,17,Adaptation,RH,87,97,0,-29,2,CCW,14.30941189,12.19761639,20.50508021
0,17,Adaptation,RH,88,98,0,-42,3,CCW,18.91972065,17.08467101,39.37091542
0,17,Adaptation,RH,89,99,0,-27,4,CCW,12.95497848,10.88711176,19.99688035
0,17,Adaptation,RH,90,100,0,-29,1,CCW,19.67963815,17.63020583,28.61839723
0,17,Adaptation,RH,91,101,0,-32,3,CCW,18.33744391,16.39629077,26.53729074
0,17,Adaptation,RH,92,102,0,-35,1,CCW,19.40866171,17.41105418,28.74459831
0,17,Adaptation,RH,93,103,0,-29,3,CCW,21.0914826,18.8723513,28.83806999
0,17,Adaptation,RH,94,104,0,-34,3,CCW,19.11141007,17.25146817,30.24319064
0,17,Adaptation,RH,95,105,0,-34,1,CCW,11.54467624,9.496666291,27.2253908
0,17,Adaptation,RH,96,106,0,-31,1,CCW,16.94756906,14.92681399,27.34684125
0,17,Adaptation,RH,97,107,0,-25,2,CCW,19.11523759,17.08302911,26.00628377
0,17,Adaptation,RH,98,108,0,-33,1,CCW,8.852175738,6.852763786,27.30593881
0,17,Adaptation,RH,99,109,0,-30,4,CCW,14.94396036,12.91582145,24.13804335
0,17,Adaptation,RH,100,110,0,-36,3,CCW,16.563498,14.58863192,29.65288174
0,17,Adaptation,RH,101,111,0,-27,3,CCW,16.82852575,14.9978717,26.00483934
0,17,Adaptation,RH,102,112,0,-30,2,CCW,20.49351689,18.55191851,32.06394171
0,17,Adaptation,RH,103,113,0,-28,3,CCW,15.84883829,13.82539402,23.61390527
0,17,Adaptation,RH,104,114,0,-23,2,CCW,15.88716687,13.86128825,20.29372583
0,17,Adaptation,RH,105,115,0,-26,1,CCW,16.10590837,14.04554273,18.62595022
0,17,Adaptation,RH,106,116,0,-22,2,CCW,16.44071637,14.21861983,21.14859565
0,17,Adaptation,RH,107,117,0,-37,3,CCW,12.04341012,10.20882318,29.60391046
0,17,Adaptation,RH,108,118,0,-31,3,CCW,19.52916554,17.46112449,29.60131028
0,17,Adaptation,RH,109,119,0,-32,1,CCW,17.40049106,15.38690813,29.12887949
0,17,Adaptation,RH,110,120,0,-31,3,CCW,18.14079647,16.14459522,23.64661278
0,17,Adaptation,RH,111,121,0,-34,1,CCW,17.37789027,15.44720399,26.40450232
0,17,Adaptation,RH,112,122,0,-36,4,CCW,15.7327481,13.7455006,27.89791121
0,17,Adaptation,RH,113,123,0,-28,3,CCW,17.86833064,15.80029446,24.66564066
0,17,Adaptation,RH,114,124,0,-26,1,CCW,22.95502971,20.91240825,27.09017837
0,17,Adaptation,RH,115,125,0,-34,2,CCW,18.83221714,16.99278409,30.47450162
0,17,Adaptation,RH,116,126,0,-39,2,CCW,17.63087541,15.54025433,30.19892759
0,17,Adaptation,RH,117,127,0,-29,3,CCW,21.77040192,19.74545051,26.02835455
0,17,Adaptation,RH,118,128,0,-27,4,CCW,19.88633382,17.696911,26.32049376
0,17,Adaptation,RH,119,129,0,-31,4,CCW,17.16805166,15.27928953,26.97588528
0,17,Adaptation,RH,120,130,0,-26,4,CCW,16.37890646,14.45111064,21.22100897
0,17,Adaptation,RH,121,131,0,-27,3,CCW,16.08593757,14.26115625,22.39187522
0,17,Adaptation,RH,122,132,0,-33,2,CCW,16.3933892,14.39302797,26.83436472
0,17,Adaptation,RH,123,133,0,-29,4,CCW,13.13117148,11.03165705,22.30247462
0,17,Adaptation,RH,124,134,0,-32,3,CCW,16.85068984,14.89858678,26.11584503
0,17,Adaptation,RH,125,135,0,-28,4,CCW,15.48518984,13.53709998,21.90157659
0,17,Adaptation,RH,126,136,0,-32,3,CCW,28.67657455,26.70604052,36.4957705
0,17,Adaptation,RH,127,137,0,-31,1,CCW,13.90810881,11.9241638,25.74932783
0,17,Adaptation,RH,128,138,0,-32,4,CCW,17.56535405,15.46300244,28.17558863
0,17,Adaptation,RH,129,139,0,-35,1,CCW,16.28210482,14.28051535,27.61672136
0,17,Adaptation,RH,130,140,0,-34,3,CCW,17.83580005,15.88406576,28.26868542
0,17,Adaptation,RH,131,141,0,-24,3,CCW,19.09229738,17.02882993,24.87293739
0,17,Adaptation,RH,132,142,0,-37,3,CCW,21.8332862,19.96973,28.57692375
0,17,Adaptation,RH,133,143,0,-25,3,CCW,22.38422015,20.32435767,24.25011901
0,17,Adaptation,RH,134,144,0,-23,4,CCW,16.35396884,14.37461865,22.04157148
0,17,Adaptation,RH,135,145,0,-34,4,CCW,18.82178138,16.60784475,26.88959678
0,17,Adaptation,RH,136,146,0,-27,1,CCW,16.96506416,15.02994554,24.78200148
0,17,Adaptation,RH,137,147,0,-22,1,CCW,16.28365164,14.24129242,17.31862464
0,17,Adaptation,RH,138,148,0,-30,1,CCW,22.08453325,20.07274672,29.8078495
0,17,Adaptation,RH,139,149,0,-37,4,CCW,22.38552322,20.49360107,33.56169817
0,17,Adaptation,RH,140,150,0,-34,1,CCW,18.20343304,16.11588037,27.22184268
0,17,Adaptation,RH,141,151,0,-33,4,CCW,18.69858896,16.92121713,28.43516907
0,17,Adaptation,RH,142,152,0,-26,2,CCW,16.70459439,14.89920552,22.31570536
0,17,Adaptation,RH,143,153,0,-27,4,CCW,20.09923288,18.23019235,24.67280013
0,17,Adaptation,RH,144,154,0,-34,3,CCW,16.0348434,13.90428109,29.3055578
0,17,Adaptation,RH,145,155,0,-35,4,CCW,14.12727787,12.02888092,32.40772451
0,17,Adaptation,RH,146,156,0,-34,1,CCW,21.86142746,19.9865661,28.6172689
0,17,Adaptation,RH,147,157,0,-32,2,CCW,20.07791565,18.09589103,28.52491401
0,17,Adaptation,RH,148,158,0,-26,4,CCW,19.0686526,17.14299324,25.38651097
0,17,Adaptation,RH,149,159,0,-29,2,CCW,21.43711094,19.41378675,29.19690484
0,17,Adaptation,RH,150,160,0,-35,3,CCW,18.63903751,16.42890303,33.86276099
0,17,Adaptation,RH,151,161,0,-36,3,CCW,16.0870664,14.17473303,30.70051045
0,17,Adaptation,RH,152,162,0,-32,4,CCW,22.57990769,20.38502884,28.31826956
0,17,Adaptation,RH,153,163,0,-30,1,CCW,13.05353723,11.10006445,24.59846924
0,17,Adaptation,RH,154,164,0,-31,1,CCW,19.48500307,17.55019479,28.12159482
0,17,Adaptation,RH,155,165,0,-28,1,CCW,25.42960961,23.36864655,27.19778723
0,17,Adaptation,RH,156,166,0,-33,3,CCW,15.414571,13.3436586,25.58602656
0,17,Adaptation,RH,157,167,0,-31,2,CCW,19.25501611,17.22703651,27.32110267
0,17,Adaptation,RH,158,168,0,-32,2,CCW,17.55138432,15.69812993,27.70407543
0,17,Adaptation,RH,159,169,0,-29,4,CCW,23.91012196,21.97925369,26.67969365
0,17,Adaptation,RH,160,170,0,-31,1,CCW,19.17742713,17.26422598,29.07065762
0,17,Adaptation,RH,161,171,0,-28,1,CCW,20.64947537,18.70072614,25.43642223
0,17,Adaptation,RH,162,172,0,-36,4,CCW,18.36273533,16.44094398,31.28103555
0,17,Adaptation,RH,163,173,0,-29,4,CCW,18.83630363,16.79372471,29.2705723
0,17,Adaptation,RH,164,174,0,-33,3,CCW,25.08087982,22.97972577,32.87537506
0,17,Adaptation,RH,165,175,0,-22,3,CCW,21.88118989,19.90625663,24.29609182
0,17,Adaptation,RH,166,176,0,-34,4,CCW,24.29668682,22.24126321,35.51057795
0,17,Adaptation,RH,167,177,0,-29,1,CCW,19.42939323,17.35350515,29.54921764
0,17,Adaptation,RH,168,178,0,-33,2,CCW,19.86675257,17.8533683,33.2455766
0,17,Adaptation,RH,169,179,0,-28,1,CCW,22.1361553,20.16341145,28.82099284
0,17,Adaptation,RH,170,180,0,-33,4,CCW,21.07086238,19.12512515,32.54064326
0,17,Adaptation,RH,171,181,0,-28,1,CCW,17.70333339,15.81964385,22.15981202
0,17,Adaptation,RH,172,182,0,-28,4,CCW,17.26506078,15.29241252,21.37571232
0,17,Adaptation,RH,173,183,0,-26,4,CCW,19.52670585,17.51075546,19.51928317
0,17,Adaptation,RH,174,184,0,-24,3,CCW,20.81255969,18.8312305,21.29169256
0,17,Adaptation,RH,175,185,0,-32,4,CCW,20.64251778,18.62072737,27.68773781
0,17,Adaptation,RH,176,186,0,-34,3,CCW,20.78466163,18.7800378,29.92708826
0,17,Adaptation,RH,177,187,0,-31,2,CCW,24.87492257,22.80789007,27.51099411
0,17,Adaptation,RH,178,188,0,-27,4,CCW,24.43346178,22.49651187,23.8896323
0,17,Adaptation,RH,179,189,0,-25,4,CCW,23.39562979,21.40747081,28.31465251
0,17,Adaptation,RH,180,190,0,-26,1,CCW,19.74597123,17.72176477,22.69543166
0,18,Adaptation,RH,1,11,0,-25,2,CCW,2.865650825,0.903259288,3.61410883
0,18,Adaptation,RH,2,12,0,-34,1,CCW,-2.739448592,-4.767493033,8.098321434
0,18,Adaptation,RH,3,13,0,-38,2,CCW,4.880483409,3.057928623,18.72891243
0,18,Adaptation,RH,4,14,0,-31,4,CCW,1.496518176,-0.549339605,11.39790052
0,18,Adaptation,RH,5,15,0,-30,4,CCW,1.519685736,-0.526496553,11.45519161
0,18,Adaptation,RH,6,16,0,-34,4,CCW,4.064792658,2.064911407,16.62301084
0,18,Adaptation,RH,7,17,0,-23,1,CCW,11.0809829,9.116276775,8.778765231
0,18,Adaptation,RH,8,18,0,-29,4,CCW,10.91025319,8.953552316,15.39797027
0,18,Adaptation,RH,9,19,0,-22,1,CCW,8.153108944,6.323586354,7.781718156
0,18,Adaptation,RH,10,20,0,-32,1,CCW,12.83595478,10.72638311,18.91878821
0,18,Adaptation,RH,11,21,0,-30,2,CCW,9.483295665,7.419718453,16.30404907
0,18,Adaptation,RH,12,22,0,-31,1,CCW,6.197470842,4.306189274,16.45251162
0,18,Adaptation,RH,13,23,0,-28,2,CCW,8.445914064,6.593640607,11.44523195
0,18,Adaptation,RH,14,24,0,-23,2,CCW,8.347832281,6.386357222,7.175850706
0,18,Adaptation,RH,15,25,0,-34,2,CCW,8.503769084,6.435685418,18.77586289
0,18,Adaptation,RH,16,26,0,-27,2,CCW,12.68456332,10.60129839,16.27800421
0,18,Adaptation,RH,17,27,0,-31,2,CCW,9.780898182,7.727438358,19.30171811
0,18,Adaptation,RH,18,28,0,-34,4,CCW,4.819712956,2.742910499,18.51785466
0,18,Adaptation,RH,19,29,0,-32,4,CCW,14.92630949,12.75082072,21.79271112
0,18,Adaptation,RH,20,30,0,-27,2,CCW,11.45704212,9.627473364,18.08603427
0,18,Adaptation,RH,21,31,0,-29,1,CCW,14.29489242,12.2479416,17.9505544
0,18,Adaptation,RH,22,32,0,-29,3,CCW,11.38741734,9.392847724,14.96455812
0,18,Adaptation,RH,23,33,0,-34,2,CCW,11.08553267,9.160420168,22.57116552
0,18,Adaptation,RH,24,34,0,-35,4,CCW,15.39376454,13.32208814,28.33857178
0,18,Adaptation,RH,25,35,0,-26,2,CCW,6.345385318,4.345936608,14.70119984
0,18,Adaptation,RH,26,36,0,-26,2,CCW,8.908969346,6.788957914,15.45662506
0,18,Adaptation,RH,27,37,0,-31,2,CCW,12.40354407,10.50694578,21.2316851
0,18,Adaptation,RH,28,38,0,-30,3,CCW,6.765366559,4.850123334,17.15785752
0,18,Adaptation,RH,29,39,0,-31,4,CCW,12.38047421,10.33713201,23.28084472
0,18,Adaptation,RH,30,40,0,-26,1,CCW,13.07719544,11.16594784,18.1280495
0,18,Adaptation,RH,31,41,0,-25,2,CCW,11.07201177,9.059888508,14.08282533
0,18,Adaptation,RH,32,42,0,-30,3,CCW,10.86373812,8.903928609,20.56976025
0,18,Adaptation,RH,33,43,0,-35,2,CCW,9.092751834,6.983084002,23.3039093
0,18,Adaptation,RH,34,44,0,-33,4,CCW,10.57422407,8.530556605,24.50940035
0,18,Adaptation,RH,35,45,0,-30,2,CCW,13.66512071,11.70582118,17.71719123
0,18,Adaptation,RH,36,46,0,-28,3,CCW,13.30920751,11.37307653,20.4849434
0,18,Adaptation,RH,37,47,0,-25,2,CCW,9.462488062,7.502976182,16.08708352
0,18,Adaptation,RH,38,48,0,-34,1,CCW,13.62635297,11.38696672,22.35872199
0,18,Adaptation,RH,39,49,0,-33,4,CCW,11.36094044,9.365902741,22.16684537
0,18,Adaptation,RH,40,50,0,-29,1,CCW,9.207473869,7.22773146,17.83324032
0,18,Adaptation,RH,41,51,0,-32,1,CCW,9.220721901,7.240475306,18.96656759
0,18,Adaptation,RH,42,52,0,-31,4,CCW,10.1786448,8.027013197,22.56432134
0,18,Adaptation,RH,43,53,0,-34,3,CCW,14.42033258,12.59355339,23.55445076
0,18,Adaptation,RH,44,54,0,-37,3,CCW,9.007625182,6.896377931,20.18398957
0,18,Adaptation,RH,45,55,0,-23,2,CCW,10.4107942,8.482722303,13.97091084
0,18,Adaptation,RH,46,56,0,-29,2,CCW,12.91652418,10.94386074,19.53827759
0,18,Adaptation,RH,47,57,0,-30,2,CCW,7.057749188,4.990008746,16.90832465
0,18,Adaptation,RH,48,58,0,-25,1,CCW,11.56729242,9.660937502,18.55388905
0,18,Adaptation,RH,49,59,0,-29,2,CCW,19.13803376,17.09546207,21.96649282
0,18,Adaptation,RH,50,60,0,-33,3,CCW,14.19863214,12.20608645,24.29611114
