,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,GROUP,SUBJECT,PHASE,TRIAL,TARGET,ROT,DIR,HA_INIT,HA_MID,HA_END,SIG_MP,TRIAL_ABS
272,272,272,472,0,1,Adaptation,73,0,-32,CCW,18.5768479,16.60489947,25.59659011,4,83
273,273,273,473,0,1,Adaptation,74,0,-31,CCW,16.87892379,14.76227629,25.86206605,1,84
274,274,274,474,0,1,Adaptation,75,0,-32,CCW,15.81434788,13.69306574,25.17898979,4,85
275,275,275,475,0,1,Adaptation,76,0,-22,CCW,21.73831362,19.68975952,20.33671084,1,86
276,276,276,476,0,1,Adaptation,77,0,-26,CCW,11.02686815,8.924266501,15.49047598,2,87
277,277,277,477,0,1,Adaptation,78,0,-29,CCW,14.35792889,12.27085629,19.94786221,2,88
278,278,278,478,0,1,Adaptation,79,0,-33,CCW,19.54848002,17.58665581,24.68411878,1,89
279,279,279,479,0,1,Adaptation,80,0,-31,CCW,15.15993042,13.11704112,23.4775352,4,90
280,280,280,480,0,1,Adaptation,81,0,-30,CCW,17.38511959,15.41503264,23.04776646,2,91
281,281,281,481,0,1,Adaptation,82,0,-21,CCW,14.77416602,12.86415287,16.52852778,4,92
282,282,282,482,0,1,Adaptation,83,0,-24,CCW,20.00474991,17.94127536,22.42044143,2,93
283,283,283,483,0,1,Adaptation,84,0,-35,CCW,18.53827607,16.53153071,31.85443334,3,94
284,284,284,484,0,1,Adaptation,85,0,-31,CCW,14.67321982,12.69193187,28.2894845,2,95
285,285,285,485,0,1,Adaptation,86,0,-30,CCW,15.44135459,13.41218184,26.55835413,1,96
286,286,286,486,0,1,Adaptation,87,0,-29,CCW,14.55055226,12.45178279,21.69464596,2,97
287,287,287,487,0,1,Adaptation,88,0,-42,CCW,18.16141516,16.1221217,35.26990122,3,98
288,288,288,488,0,1,Adaptation,89,0,-27,CCW,9.852266644,7.832811507,20.98293251,4,99
289,289,289,489,0,1,Adaptation,90,0,-29,CCW,18.85490062,16.82692212,29.40855903,1,100
290,290,290,490,0,1,Adaptation,91,0,-32,CCW,11.89918684,9.894064809,24.05113386,3,101
291,291,291,491,0,1,Adaptation,92,0,-35,CCW,10.72715633,8.804602954,22.81958148,1,102
292,292,292,492,0,1,Adaptation,93,0,-29,CCW,15.81604259,13.73736442,21.51739571,3,103
293,293,293,493,0,1,Adaptation,94,0,-34,CCW,20.20836142,18.06747072,30.02465425,3,104
294,294,294,494,0,1,Adaptation,95,0,-34,CCW,21.27671999,19.33012985,33.63245749,1,105
295,295,295,495,0,1,Adaptation,96,0,-31,CCW,20.50332219,18.31054635,28.12558404,1,106
296,296,296,496,0,1,Adaptation,97,0,-25,CCW,12.87211975,10.8897445,18.3263616,2,107
297,297,297,497,0,1,Adaptation,98,0,-33,CCW,19.38698893,17.41136397,32.90875232,1,108
298,298,298,498,0,1,Adaptation,99,0,-30,CCW,15.3916394,13.48139947,22.52099715,4,109
299,299,299,499,0,1,Adaptation,100,0,-36,CCW,10.01399548,8.093229167,26.30311306,3,110
300,300,300,500,0,1,Adaptation,101,0,-27,CCW,20.10446269,18.19976016,26.52270968,3,111
301,301,301,501,0,1,Adaptation,102,0,-30,CCW,13.98860263,11.95321208,24.24785706,2,112
302,302,302,502,0,1,Adaptation,103,0,-28,CCW,13.62202436,11.46232173,24.30523404,3,113
303,303,303,503,0,1,Adaptation,104,0,-23,CCW,12.40692585,10.35417882,19.83104222,2,114
304,304,304,504,0,1,Adaptation,105,0,-26,CCW,16.27937649,14.19395626,20.35903394,1,115
305,305,305,505,0,1,Adaptation,106,0,-22,CCW,20.84043928,18.70625463,21.60824771,2,116
306,306,306,506,0,1,Adaptation,107,0,-37,CCW,13.28566713,11.53562047,27.63119706,3,117
307,307,307,507,0,1,Adaptation,108,0,-31,CCW,22.41164891,20.42840484,26.8002809,3,118
308,308,308,508,0,1,Adaptation,109,0,-32,CCW,15.86097099,13.82566946,25.38737595,1,119
309,309,309,509,0,1,Adaptation,110,0,-31,CCW,16.82603084,14.75430547,26.77393323,3,120
310,310,310,510,0,1,Adaptation,111,0,-34,CCW,18.82822221,16.95870737,27.99977898,1,121
311,311,311,511,0,1,Adaptation,112,0,-36,CCW,21.90965509,20.01024199,32.13779078,4,122
312,312,312,512,0,1,Adaptation,113,0,-28,CCW,15.2070548,13.12798645,22.43753722,3,123
313,313,313,513,0,1,Adaptation,114,0,-26,CCW,22.67027163,20.68192876,22.73160964,1,124
314,314,314,514,0,1,Adaptation,115,0,-34,CCW,19.09587356,17.04056457,27.36570955,2,125
315,315,315,515,0,1,Adaptation,116,0,-39,CCW,13.84915729,11.94522177,27.49868148,2,126
316,316,316,516,0,1,Adaptation,117,0,-29,CCW,13.61247173,11.77585197,21.7240656,3,127
317,317,317,517,0,1,Adaptation,118,0,-27,CCW,15.70936864,13.63324861,21.08534904,4,128
318,318,318,518,0,1,Adaptation,119,0,-31,CCW,16.17761371,14.05828299,27.15522604,4,129
319,319,319,519,0,1,Adaptation,120,0,-26,CCW,23.14801788,20.98481216,24.48383649,4,130
320,320,320,520,0,1,Adaptation,121,0,-27,CCW,13.74790266,11.90112162,23.0767566,3,131
321,321,321,521,0,1,Adaptation,122,0,-33,CCW,26.17017375,24.30385899,33.16586831,2,132
322,322,322,522,0,1,Adaptation,123,0,-29,CCW,10.37499704,8.52238169,24.80531311,4,133
323,323,323,523,0,1,Adaptation,124,0,-32,CCW,17.25175296,15.25591927,26.76726355,3,134
324,324,324,524,0,1,Adaptation,125,0,-28,CCW,17.0011904,15.06274113,25.44272959,4,135
325,325,325,525,0,1,Adaptation,126,0,-32,CCW,18.83275419,16.70133871,27.33884421,3,136
326,326,326,526,0,1,Adaptation,127,0,-31,CCW,19.31762227,17.46312893,27.2811886,1,137
327,327,327,527,0,1,Adaptation,128,0,-32,CCW,15.72345389,13.89768881,26.03311175,4,138
328,328,328,528,0,1,Adaptation,129,0,-35,CCW,19.35826215,17.33773168,32.61360273,1,139
329,329,329,529,0,1,Adaptation,130,0,-34,CCW,13.52449164,11.4051986,22.904111,3,140
330,330,330,530,0,1,Adaptation,131,0,-24,CCW,15.93957828,14.01986059,15.5674932,3,141
331,331,331,531,0,1,Adaptation,132,0,-37,CCW,22.50084737,20.62741101,29.77194873,3,142
332,332,332,532,0,1,Adaptation,133,0,-25,CCW,20.94118712,18.95612026,22.68655743,3,143
333,333,333,533,0,1,Adaptation,134,0,-23,CCW,15.55341572,13.71706039,22.08389113,4,144
334,334,334,534,0,1,Adaptation,135,0,-34,CCW,22.64471969,20.64298526,30.67413174,4,145
335,335,335,535,0,1,Adaptation,136,0,-27,CCW,17.98589091,15.90305218,24.61262778,1,146
336,336,336,536,0,1,Adaptation,137,0,-22,CCW,18.64134201,16.61956818,21.50573727,1,147
337,337,337,537,0,1,Adaptation,138,0,-30,CCW,19.87094734,18.06187183,28.34972174,1,148
338,338,338,538,0,1,Adaptation,139,0,-37,CCW,19.07324265,17.12692483,30.93285041,4,149
339,339,339,539,0,1,Adaptation,140,0,-34,CCW,25.00433425,23.03453748,31.84920985,1,150
340,340,340,540,0,1,Adaptation,141,0,-33,CCW,18.86185736,16.68049915,25.72216147,4,151
341,341,341,541,0,1,Adaptation,142,0,-26,CCW,19.08943262,16.99794744,25.92423206,2,152
342,342,342,542,0,1,Adaptation,143,0,-27,CCW,17.95403547,15.95974354,22.59647969,4,153
343,343,343,543,0,1,Adaptation,144,0,-34,CCW,14.84125752,12.71032131,24.99028578,3,154
344,344,344,544,0,1,Adaptation,145,0,-35,CCW,19.88544976,17.98992334,33.1638518,4,155
345,345,345,545,0,1,Adaptation,146,0,-34,CCW,20.38441751,18.41924419,31.21210042,1,156
346,346,346,546,0,1,Adaptation,147,0,-32,CCW,20.39761583,18.25635971,28.6867811,2,157
347,347,347,547,0,1,Adaptation,148,0,-26,CCW,20.63406424,18.48382595,26.52220721,4,158
348,348,348,548,0,1,Adaptation,149,0,-29,CCW,21.72261882,19.64958122,29.81055299,2,159
349,349,349,549,0,1,Adaptation,150,0,-35,CCW,16.86934326,14.82026803,32.42364963,3,160
350,350,350,550,0,1,Adaptation,151,0,-36,CCW,20.56951606,18.62812867,32.77882432,3,161
351,351,351,551,0,1,Adaptation,152,0,-32,CCW,20.72918304,18.65469307,30.7927743,4,162
352,352,352,552,0,1,Adaptation,153,0,-30,CCW,17.88123323,15.96404873,25.38180462,1,163
353,353,353,553,0,1,Adaptation,154,0,-31,CCW,19.06010675,17.00265468,28.86326174,1,164
354,354,354,554,0,1,Adaptation,155,0,-28,CCW,16.93199366,14.90380952,21.82023524,1,165
355,355,355,555,0,1,Adaptation,156,0,-33,CCW,20.27413475,18.16020412,27.01460043,3,166
356,356,356,556,0,1,Adaptation,157,0,-31,CCW,18.29896348,16.34155026,26.71371424,2,167
357,357,357,557,0,1,Adaptation,158,0,-32,CCW,24.54294856,22.47933457,30.84520928,2,168
358,358,358,558,0,1,Adaptation,159,0,-29,CCW,20.58588598,18.50656817,23.99510397,4,169
359,359,359,559,0,1,Adaptation,160,0,-31,CCW,18.49750389,16.5873416,24.35068592,1,170
360,360,360,560,0,1,Adaptation,161,0,-28,CCW,17.37276306,15.35713858,28.57898975,1,171
361,361,361,561,0,1,Adaptation,162,0,-36,CCW,12.07468905,9.914963659,28.14999279,4,172
362,362,362,562,0,1,Adaptation,163,0,-29,CCW,20.05220984,18.04096587,26.08768173,4,173
363,363,363,563,0,1,Adaptation,164,0,-33,CCW,17.31184044,15.34270293,29.48624381,3,174
364,364,364,564,0,1,Adaptation,165,0,-22,CCW,20.13969597,18.09403001,22.16466315,3,175
365,365,365,565,0,1,Adaptation,166,0,-34,CCW,15.39497356,13.42248364,33.65038497,4,176
366,366,366,566,0,1,Adaptation,167,0,-29,CCW,21.71737886,19.6730645,29.75311102,1,177
367,367,367,567,0,1,Adaptation,168,0,-33,CCW,17.76221825,15.77569476,29.07396872,2,178
368,368,368,568,0,1,Adaptation,169,0,-28,CCW,20.74508498,18.7469178,29.02551577,1,179
369,369,369,569,0,1,Adaptation,170,0,-33,CCW,17.5554646,15.50938566,26.35707494,4,180
370,370,370,570,0,1,Adaptation,171,0,-28,CCW,19.49884357,17.36261202,24.86670316,1,181
371,371,371,571,0,1,Adaptation,172,0,-28,CCW,23.05111521,21.00592775,26.39142138,4,182
372,372,372,572,0,1,Adaptation,173,0,-26,CCW,19.94175491,17.77691654,23.73360479,4,183
373,373,373,573,0,1,Adaptation,174,0,-24,CCW,20.67416162,18.87699782,19.48517511,3,184
374,374,374,574,0,1,Adaptation,175,0,-32,CCW,23.25596785,21.30089353,24.32475611,4,185
375,375,375,575,0,1,Adaptation,176,0,-34,CCW,18.62516249,16.60156317,27.1078772,3,186
376,376,376,576,0,1,Adaptation,177,0,-31,CCW,21.14062549,19.22414279,29.5065208,2,187
377,377,377,577,0,1,Adaptation,178,0,-27,CCW,22.84006216,20.96765768,28.46404374,4,188
378,378,378,578,0,1,Adaptation,179,0,-25,CCW,23.07342422,21.01172071,25.32042135,4,189
379,379,379,579,0,1,Adaptation,180,0,-26,CCW,21.70921993,19.64794978,27.65957124,1,190
380,380,380,580,0,2,Adaptation,1,0,-25,CCW,7.924175645,5.895237529,5.535667454,2,11
381,381,381,581,0,2,Adaptation,2,0,-34,CCW,-1.143702054,-3.183233666,11.89054738,1,12
382,382,382,582,0,2,Adaptation,3,0,-38,CCW,1.181106186,-0.73183753,19.2156799,2,13
383,383,383,583,0,2,Adaptation,4,0,-31,CCW,5.159940767,3.209709605,13.70067502,4,14
384,384,384,584,0,2,Adaptation,5,0,-30,CCW,3.794819591,1.805486773,11.89413123,4,15
385,385,385,585,0,2,Adaptation,6,0,-34,CCW,6.974203903,5.042986817,19.73718405,4,16
386,386,386,586,0,2,Adaptation,7,0,-23,CCW,2.344492142,0.311304054,7.611485529,1,17
387,387,387,587,0,2,Adaptation,8,0,-29,CCW,6.789409022,4.552886548,13.56287563,4,18
388,388,388,588,0,2,Adaptation,9,0,-22,CCW,9.322437232,7.370660304,7.538970654,1,19
389,389,389,589,0,2,Adaptation,10,0,-32,CCW,4.557431821,2.492687,14.15782001,1,20
390,390,390,590,0,2,Adaptation,11,0,-30,CCW,6.730883658,4.83432613,11.64190717,2,21
391,391,391,591,0,2,Adaptation,12,0,-31,CCW,2.421314193,0.287358733,12.40681886,1,22
392,392,392,592,0,2,Adaptation,13,0,-28,CCW,5.97542664,4.072340676,12.82810087,2,23
393,393,393,593,0,2,Adaptation,14,0,-23,CCW,9.377762979,7.356891419,9.457068064,2,24
394,394,394,594,0,2,Adaptation,15,0,-34,CCW,12.34740613,10.40926547,20.93230932,2,25
395,395,395,595,0,2,Adaptation,16,0,-27,CCW,12.48269978,10.43149822,17.35129606,2,26
396,396,396,596,0,2,Adaptation,17,0,-31,CCW,9.967203078,7.966067661,18.59004868,2,27
397,397,397,597,0,2,Adaptation,18,0,-34,CCW,7.816967175,5.821366038,17.43664419,4,28
398,398,398,598,0,2,Adaptation,19,0,-32,CCW,5.744530277,3.449621023,17.6464832,4,29
399,399,399,599,0,2,Adaptation,20,0,-27,CCW,12.05723005,10.12023467,14.11472034,2,30
400,400,400,600,0,2,Adaptation,21,0,-29,CCW,11.11145624,9.11614418,17.8505527,1,31
401,401,401,601,0,2,Adaptation,22,0,-29,CCW,8.709061471,6.44075892,20.04716256,3,32
402,402,402,602,0,2,Adaptation,23,0,-34,CCW,9.754454099,7.869123168,20.28602462,2,33
403,403,403,603,0,2,Adaptation,24,0,-35,CCW,10.79478455,8.739484675,24.25458731,4,34
404,404,404,604,0,2,Adaptation,25,0,-26,CCW,8.65533794,6.762983781,16.45837097,2,35
405,405,405,605,0,2,Adaptation,26,0,-26,CCW,9.047156639,6.944092681,12.85924631,2,36
406,406,406,606,0,2,Adaptation,27,0,-31,CCW,10.28975131,8.256998329,20.54591886,2,37
407,407,407,607,0,2,Adaptation,28,0,-30,CCW,9.659198263,7.593985782,17.82611033,3,38
408,408,408,608,0,2,Adaptation,29,0,-31,CCW,15.17651646,13.20440257,23.71846843,4,39
409,409,409,609,0,2,Adaptation,30,0,-26,CCW,12.14309149,10.11857233,14.198153,1,40
410,410,410,610,0,2,Adaptation,31,0,-25,CCW,13.22360507,11.07635372,18.15952254,2,41
411,411,411,611,0,2,Adaptation,32,0,-30,CCW,17.69598654,15.92349669,25.50017976,3,42
412,412,412,612,0,2,Adaptation,33,0,-35,CCW,10.87857662,9.041905692,21.3959379,2,43
413,413,413,613,0,2,Adaptation,34,0,-33,CCW,11.21042714,9.168880246,25.46860531,4,44
414,414,414,614,0,2,Adaptation,35,0,-30,CCW,8.522234529,6.587711414,14.38897285,2,45
415,415,415,615,0,2,Adaptation,36,0,-28,CCW,13.55167371,11.58130854,19.82029734,3,46
416,416,416,616,0,2,Adaptation,37,0,-25,CCW,11.03925515,9.188947038,15.49668893,2,47
417,417,417,617,0,2,Adaptation,38,0,-34,CCW,10.42170954,8.512192985,18.91869367,1,48
418,418,418,618,0,2,Adaptation,39,0,-33,CCW,14.39764838,12.43806653,25.46388455,4,49
419,419,419,619,0,2,Adaptation,40,0,-29,CCW,8.915806266,6.988386083,15.18479868,1,50
420,420,420,620,0,2,Adaptation,41,0,-32,CCW,5.72168451,3.808333013,13.16762825,1,51
421,421,421,621,0,2,Adaptation,42,0,-31,CCW,17.53109919,15.57328387,26.6036803,4,52
422,422,422,622,0,2,Adaptation,43,0,-34,CCW,16.69142452,14.78569115,21.85705786,3,53
423,423,423,623,0,2,Adaptation,44,0,-37,CCW,14.97367824,12.83948987,27.42914178,3,54
424,424,424,624,0,2,Adaptation,45,0,-23,CCW,8.160483959,6.25932743,13.77128161,2,55
425,425,425,625,0,2,Adaptation,46,0,-29,CCW,12.20263372,10.02083945,16.03145923,2,56
426,426,426,626,0,2,Adaptation,47,0,-30,CCW,19.70066311,17.73810677,23.71272851,2,57
427,427,427,627,0,2,Adaptation,48,0,-25,CCW,15.75581906,13.90099313,20.07295779,1,58
428,428,428,628,0,2,Adaptation,49,0,-29,CCW,11.61550041,9.677368591,20.62916914,2,59
429,429,429,629,0,2,Adaptation,50,0,-33,CCW,12.14738544,10.05393534,21.05184388,3,60
430,430,430,630,0,2,Adaptation,51,0,-27,CCW,12.77860472,10.67301179,22.340356,3,61
431,431,431,631,0,2,Adaptation,52,0,-22,CCW,13.02169714,11.00567441,11.9989735,3,62
432,432,432,632,0,2,Adaptation,53,0,-26,CCW,11.240812,9.212071968,17.41258005,3,63
433,433,433,633,0,2,Adaptation,54,0,-31,CCW,19.52677416,17.4634836,26.28853114,3,64
434,434,434,634,0,2,Adaptation,55,0,-27,CCW,16.79574259,14.94164678,19.57996499,2,65
435,435,435,635,0,2,Adaptation,56,0,-34,CCW,15.24734704,13.30551801,24.30552065,2,66
436,436,436,636,0,2,Adaptation,57,0,-28,CCW,18.48400477,16.6670197,23.77491798,1,67
437,437,437,637,0,2,Adaptation,58,0,-31,CCW,11.75293246,9.797842768,18.1891251,3,68
438,438,438,638,0,2,Adaptation,59,0,-28,CCW,14.56224697,12.4673195,24.68313517,4,69
439,439,439,639,0,2,Adaptation,60,0,-33,CCW,14.78767815,12.71593401,28.1208479,4,70
440,440,440,640,0,2,Adaptation,61,0,-23,CCW,11.36333039,9.134547529,15.7957851,3,71
441,441,441,641,0,2,Adaptation,62,0,-37,CCW,16.51056136,14.49388859,26.30760154,1,72
442,442,442,642,0,2,Adaptation,63,0,-29,CCW,14.18728622,12.4029353,20.49231633,4,73
443,443,443,643,0,2,Adaptation,64,0,-29,CCW,18.30437795,16.13543802,28.77178671,1,74
444,444,444,644,0,2,Adaptation,65,0,-24,CCW,16.79091169,14.66268362,22.46691218,2,75
445,445,445,645,0,2,Adaptation,66,0,-30,CCW,13.36692223,11.42518533,22.93018533,3,76
446,446,446,646,0,2,Adaptation,67,0,-30,CCW,18.95282889,16.93056744,23.64353685,3,77
447,447,447,647,0,2,Adaptation,68,0,-25,CCW,18.27512247,16.19717732,22.0733464,1,78
448,448,448,648,0,2,Adaptation,69,0,-32,CCW,17.63651649,15.59804577,26.30980867,3,79
449,449,449,649,0,2,Adaptation,70,0,-38,CCW,17.63231979,15.5626831,30.89667358,2,80
450,450,450,650,0,2,Adaptation,71,0,-35,CCW,14.23078395,12.24205551,27.45971417,1,81
451,451,451,651,0,2,Adaptation,72,0,-30,CCW,11.31092011,9.31480248,20.94713288,3,82
452,452,452,652,0,2,Adaptation,73,0,-32,CCW,17.24957719,15.24076833,25.20998028,4,83
453,453,453,653,0,2,Adaptation,74,0,-31,CCW,17.90196528,15.98093088,25.95154163,1,84
454,454,454,654,0,2,Adaptation,75,0,-32,CCW,18.32170388,16.17940782,25.28822719,4,85
455,455,455,655,0,2,Adaptation,76,0,-22,CCW,12.72361152,10.72297835,15.95525256,1,86
456,456,456,656,0,2,Adaptation,77,0,-26,CCW,14.06204346,11.99339538,18.12644168,2,87
457,457,457,657,0,2,Adaptation,78,0,-29,CCW,17.94366085,16.02915421,20.60013495,2,88
458,458,458,658,0,2,Adaptation,79,0,-33,CCW,17.80842818,15.91595171,25.1242691,1,89
459,459,459,659,0,2,Adaptation,80,0,-31,CCW,18.19987722,16.20897395,24.56323599,4,90
460,460,460,660,0,2,Adaptation,81,0,-30,CCW,13.51036464,11.53564182,22.61148519,2,91
461,461,461,661,0,2,Adaptation,82,0,-21,CCW,18.25765899,16.13817661,17.37041716,4,92
462,462,462,662,0,2,Adaptation,83,0,-24,CCW,17.11199895,15.05139258,21.283677,2,93
463,463,463,663,0,2,Adaptation,84,0,-35,CCW,18.07467269,16.02062125,31.45802358,3,94
464,464,464,664,0,2,Adaptation,85,0,-31,CCW,9.364571996,7.509065938,21.76874772,2,95
465,465,465,665,0,2,Adaptation,86,0,-30,CCW,13.70174683,11.79851621,26.08101611,1,96
466,466,466,666,0,2,Adaptation,87,0,-29,CCW,20.4904085,18.47020337,31.82011955,2,97
467,467,467,667,0,2,Adaptation,88,0,-42,CCW,19.37753402,17.41232182,34.52392431,3,98
468,468,468,668,0,2,Adaptation,89,0,-27,CCW,11.73355641,9.604547611,20.63708086,4,99
469,469,469,669,0,2,Adaptation,90,0,-29,CCW,14.38694356,12.25282818,24.15508496,1,100
470,470,470,670,0,2,Adaptation,91,0,-32,CCW,9.981802709,8.039882478,24.71394558,3,101
471,471,471,671,0,2,Adaptation,92,0,-35,CCW,17.05649616,14.9689826,28.36512554,1,102
472,472,472,672,0,2,Adaptation,93,0,-29,CCW,16.24801987,14.10847488,23.26529479,3,103
473,473,473,673,0,2,Adaptation,94,0,-34,CCW,14.71575149,12.68365297,28.59526095,3,104
474,474,474,674,0,2,Adaptation,95,0,-34,CCW,14.24181255,12.0794743,28.33291098,1,105
475,475,475,675,0,2,Adaptation,96,0,-31,CCW,14.36419699,12.25795366,24.32737641,1,106
476,476,476,676,0,2,Adaptation,97,0,-25,CCW,11.92156167,9.900151146,16.6861272,2,107
477,477,477,677,0,2,Adaptation,98,0,-33,CCW,12.92385927,10.83617895,24.18813722,1,108
478,478,478,678,0,2,Adaptation,99,0,-30,CCW,18.21299095,16.19355025,23.99411988,4,109
479,479,479,679,0,2,Adaptation,100,0,-36,CCW,17.53735764,15.57884686,30.42337856,3,110
480,480,480,680,0,2,Adaptation,101,0,-27,CCW,20.04630431,18.01045844,26.86731763,3,111
481,481,481,681,0,2,Adaptation,102,0,-30,CCW,18.4669893,16.46336703,30.19397783,2,112
482,482,482,682,0,2,Adaptation,103,0,-28,CCW,16.71220927,14.74867239,27.97923573,3,113
483,483,483,683,0,2,Adaptation,104,0,-23,CCW,16.24187852,14.06477656,20.52923582,2,114
484,484,484,684,0,2,Adaptation,105,0,-26,CCW,13.42581693,11.40368962,20.55265386,1,115
485,485,485,685,0,2,Adaptation,106,0,-22,CCW,15.47956788,13.20653012,19.41522233,2,116
486,486,486,686,0,2,Adaptation,107,0,-37,CCW,16.79132508,14.82094162,29.82797303,3,117
487,487,487,687,0,2,Adaptation,108,0,-31,CCW,16.32734261,14.27091305,24.5973942,3,118
488,488,488,688,0,2,Adaptation,109,0,-32,CCW,12.35379009,10.19552802,26.20960599,1,119
489,489,489,689,0,2,Adaptation,110,0,-31,CCW,15.08180538,12.80888237,20.55356209,3,120
490,490,490,690,0,2,Adaptation,111,0,-34,CCW,14.43792865,12.40757222,30.00416678,1,121
491,491,491,691,0,2,Adaptation,112,0,-36,CCW,18.41966108,16.49868693,28.76225975,4,122
492,492,492,692,0,2,Adaptation,113,0,-28,CCW,17.32834285,15.24800483,22.40878583,3,123
493,493,493,693,0,2,Adaptation,114,0,-26,CCW,16.07512592,14.20711619,19.54433004,1,124
494,494,494,694,0,2,Adaptation,115,0,-34,CCW,14.75102824,12.77841282,25.57347318,2,125
495,495,495,695,0,2,Adaptation,116,0,-39,CCW,14.88077388,12.85358719,31.30453668,2,126
496,496,496,696,0,2,Adaptation,117,0,-29,CCW,11.48938678,9.340431429,18.26013721,3,127
497,497,497,697,0,2,Adaptation,118,0,-27,CCW,21.51775545,19.3740413,26.14344742,4,128
498,498,498,698,0,2,Adaptation,119,0,-31,CCW,15.12190209,13.12465823,23.38176414,4,129
499,499,499,699,0,2,Adaptation,120,0,-26,CCW,11.01739506,8.925001928,22.5162891,4,130
500,500,500,700,0,2,Adaptation,121,0,-27,CCW,16.83400799,14.86613603,23.20960865,3,131
501,501,501,701,0,2,Adaptation,122,0,-33,CCW,19.48933673,17.42322424,28.5732248,2,132
502,502,502,702,0,2,Adaptation,123,0,-29,CCW,15.54635065,13.35482126,29.82544319,4,133
503,503,503,703,0,2,Adaptation,124,0,-32,CCW,17.25248157,15.23680561,27.12545131,3,134
504,504,504,704,0,2,Adaptation,125,0,-28,CCW,18.31404965,16.3441033,25.64516288,4,135
505,505,505,705,0,2,Adaptation,126,0,-32,CCW,18.31960297,16.36960645,29.53031653,3,136
506,506,506,706,0,2,Adaptation,127,0,-31,CCW,21.24366737,19.17202023,29.23013878,1,137
507,507,507,707,0,2,Adaptation,128,0,-32,CCW,14.04393055,11.91020168,26.37737805,4,138
508,508,508,708,0,2,Adaptation,129,0,-35,CCW,21.6348061,19.42223811,31.82106498,1,139
509,509,509,709,0,2,Adaptation,130,0,-34,CCW,22.25651062,20.25110604,31.28113858,3,140
510,510,510,710,0,2,Adaptation,131,0,-24,CCW,19.79160785,17.77530426,19.73923031,3,141
511,511,511,711,0,2,Adaptation,132,0,-37,CCW,15.80505453,13.8683252,23.91128649,3,142
512,512,512,712,0,2,Adaptation,133,0,-25,CCW,15.02935643,12.86815728,19.93733378,3,143
513,513,513,713,0,2,Adaptation,134,0,-23,CCW,17.07788148,15.08542635,19.6196561,4,144
514,514,514,714,0,2,Adaptation,135,0,-34,CCW,17.26397802,15.31130173,27.21354192,4,145
515,515,515,715,0,2,Adaptation,136,0,-27,CCW,19.28373589,17.06531181,25.82173148,1,146
516,516,516,716,0,2,Adaptation,137,0,-22,CCW,21.09397608,19.01298797,17.16762129,1,147
517,517,517,717,0,2,Adaptation,138,0,-30,CCW,21.20373649,19.13210221,29.44366295,1,148
518,518,518,718,0,2,Adaptation,139,0,-37,CCW,21.38738437,19.48794148,32.23417774,4,149
519,519,519,719,0,2,Adaptation,140,0,-34,CCW,18.50601767,16.46261901,29.13499643,1,150
520,520,520,720,0,2,Adaptation,141,0,-33,CCW,18.26598131,16.21396695,28.60482831,4,151
521,521,521,721,0,2,Adaptation,142,0,-26,CCW,19.13700857,17.24623302,22.50749564,2,152
522,522,522,722,0,2,Adaptation,143,0,-27,CCW,19.98384846,18.00642791,25.46424974,4,153
523,523,523,723,0,2,Adaptation,144,0,-34,CCW,16.02187067,14.06236285,28.12870514,3,154
524,524,524,724,0,2,Adaptation,145,0,-35,CCW,20.67314047,18.62035455,34.35725631,4,155
525,525,525,725,0,2,Adaptation,146,0,-34,CCW,18.70965703,16.81035332,28.31459407,1,156
526,526,526,726,0,2,Adaptation,147,0,-32,CCW,14.0049651,11.89606242,22.91942403,2,157
527,527,527,727,0,2,Adaptation,148,0,-26,CCW,17.24493628,15.06644881,23.41044477,4,158
528,528,528,728,0,2,Adaptation,149,0,-29,CCW,19.17161083,17.20198628,27.89945248,2,159
529,529,529,729,0,2,Adaptation,150,0,-35,CCW,20.20693113,18.20780079,33.89447031,3,160
530,530,530,730,0,2,Adaptation,151,0,-36,CCW,20.73427424,18.68361074,34.33201643,3,161
531,531,531,731,0,2,Adaptation,152,0,-32,CCW,20.04667357,17.92634837,28.25210059,4,162
532,532,532,732,0,2,Adaptation,153,0,-30,CCW,21.20718127,19.1549795,26.7719767,1,163
533,533,533,733,0,2,Adaptation,154,0,-31,CCW,19.75793518,17.71823057,25.47966414,1,164
534,534,534,734,0,2,Adaptation,155,0,-28,CCW,18.03497457,16.08325565,24.86805136,1,165
