GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,ROT,SIG_MP,DIR,HA_INIT,HA_MID,HA_END
2,16,ADAPTATION,RH,20,30,-27,1,CCW,14.12244104,14.51017568,14.29969658
2,16,ADAPTATION,RH,21,31,-29,1,CCW,13.74179689,16.06288811,18.28998722
2,16,ADAPTATION,RH,22,32,-29,1,CCW,12.56139184,17.39389408,17.00554426
2,16,ADAPTATION,RH,23,33,-34,1,CCW,15.94161561,16.64514867,23.42431858
2,16,ADAPTATION,RH,24,34,-35,1,CCW,13.47376316,16.94304357,21.19859852
2,16,ADAPTATION,RH,25,35,-26,1,CCW,16.56282533,16.84957558,16.29650451
2,16,ADAPTATION,RH,26,36,-26,1,CCW,15.37134438,17.36377103,18.44461079
2,16,ADAPTATION,RH,27,37,-31,1,CCW,16.93213403,18.96387443,21.82228476
2,16,ADAPTATION,RH,28,38,-30,1,CCW,12.38360232,16.98396619,20.32078026
2,16,ADAPTATION,RH,29,39,-31,1,CCW,14.86390979,18.39185858,19.97078962
2,16,ADAPTATION,RH,30,40,-26,1,CCW,16.18963313,16.2549383,19.18625233
2,16,ADAPTATION,RH,31,41,-25,1,CCW,17.46054302,20.40665134,18.40097513
2,16,ADAPTATION,RH,32,42,-30,1,CCW,20.0651435,17.74399077,25.70550331
2,16,ADAPTATION,RH,33,43,-35,1,CCW,16.34116794,18.59067862,24.37816898
2,16,ADAPTATION,RH,34,44,-33,1,CCW,16.99432374,20.43309407,23.78602146
2,16,ADAPTATION,RH,35,45,-30,1,CCW,15.81935607,20.15220745,23.28820788
2,16,ADAPTATION,RH,36,46,-28,1,CCW,20.62454766,19.67714685,21.77409994
2,16,ADAPTATION,RH,37,47,-25,1,CCW,15.57737376,19.6897318,15.72787913
2,16,ADAPTATION,RH,38,48,-34,1,CCW,17.90266914,19.71733104,21.06043421
2,16,ADAPTATION,RH,39,49,-33,1,CCW,15.93544346,21.44373466,23.39104384
2,16,ADAPTATION,RH,40,50,-29,1,CCW,19.17230307,20.55780634,21.25693145
2,16,ADAPTATION,RH,41,51,-32,1,CCW,17.74666086,19.23135678,24.33515809
2,16,ADAPTATION,RH,42,52,-31,1,CCW,15.65327111,20.79128417,19.06166509
2,16,ADAPTATION,RH,43,53,-34,1,CCW,19.72695963,20.90491078,26.28395028
2,16,ADAPTATION,RH,44,54,-37,1,CCW,17.20651781,20.8925049,26.10470306
2,16,ADAPTATION,RH,45,55,-23,1,CCW,21.32247329,20.85717182,18.94643642
2,16,ADAPTATION,RH,46,56,-29,1,CCW,20.48204462,21.225654,21.64797942
2,16,ADAPTATION,RH,47,57,-30,1,CCW,22.18648841,21.27437534,24.35212805
2,16,ADAPTATION,RH,48,58,-25,1,CCW,19.78837299,21.88697669,21.81411287
2,16,ADAPTATION,RH,49,59,-29,1,CCW,18.4305432,21.99807481,20.62784876
2,16,ADAPTATION,RH,50,60,-33,1,CCW,20.14217339,21.70839076,26.81029019
2,16,ADAPTATION,RH,51,61,-27,1,CCW,19.68947129,21.70829664,23.20278144
2,16,ADAPTATION,RH,52,62,-22,1,CCW,18.51096293,21.26800759,18.45379015
2,16,ADAPTATION,RH,53,63,-26,1,CCW,21.21298866,22.57615231,25.48138723
2,16,ADAPTATION,RH,54,64,-31,1,CCW,19.30508267,21.83326269,23.93950579
2,16,ADAPTATION,RH,55,65,-27,1,CCW,22.06922225,20.92890647,24.7670439
2,16,ADAPTATION,RH,56,66,-34,1,CCW,19.39886882,21.6425641,26.61875832
2,16,ADAPTATION,RH,57,67,-28,1,CCW,19.11679667,23.42575198,23.37733845
2,16,ADAPTATION,RH,58,68,-31,1,CCW,22.46450061,22.89985101,26.4581538
2,16,ADAPTATION,RH,59,69,-28,1,CCW,17.72424638,26.12634076,21.77581317
2,16,ADAPTATION,RH,60,70,-33,1,CCW,18.82279622,22.85430926,27.79006949
2,16,ADAPTATION,RH,61,71,-23,1,CCW,20.24677956,22.41269182,21.8966825
2,16,ADAPTATION,RH,62,72,-37,1,CCW,21.44263833,23.75893624,27.19537853
2,16,ADAPTATION,RH,63,73,-29,1,CCW,22.78839804,23.3950976,25.32196795
2,16,ADAPTATION,RH,64,74,-29,1,CCW,20.68167806,24.18454291,24.25598713
2,16,ADAPTATION,RH,65,75,-24,1,CCW,23.54258331,25.06907239,22.88665903
2,16,ADAPTATION,RH,66,76,-30,1,CCW,21.61142342,24.60800356,27.67702779
2,16,ADAPTATION,RH,67,77,-30,1,CCW,22.37429123,23.31425818,26.70533673
2,16,ADAPTATION,RH,68,78,-25,1,CCW,20.41191728,22.9641514,21.03043625
2,16,ADAPTATION,RH,69,79,-32,1,CCW,22.24459185,23.68001059,26.53275541
2,16,ADAPTATION,RH,70,80,-38,1,CCW,24.93966168,22.90149112,33.31080137
2,16,ADAPTATION,RH,71,81,-35,1,CCW,22.84028472,25.11254836,26.91465197
2,16,ADAPTATION,RH,72,82,-30,1,CCW,21.25303821,25.42922902,26.58066377
2,16,ADAPTATION,RH,73,83,-32,1,CCW,23.29658439,23.87997742,27.3835106
2,16,ADAPTATION,RH,74,84,-31,1,CCW,23.19086996,25.1923722,24.91364585
2,16,ADAPTATION,RH,75,85,-32,1,CCW,22.43731698,24.36234437,28.6084384
2,16,ADAPTATION,RH,76,86,-22,1,CCW,24.55865736,25.62665774,21.57614266
2,16,ADAPTATION,RH,77,87,-26,1,CCW,21.03391734,24.47362023,24.10910086
2,16,ADAPTATION,RH,78,88,-29,1,CCW,22.29893546,24.04363625,24.66130227
2,16,ADAPTATION,RH,79,89,-33,1,CCW,22.96136414,25.1525497,26.85456228
2,16,ADAPTATION,RH,80,90,-31,1,CCW,22.86535001,25.97327246,26.98532231
2,16,ADAPTATION,RH,81,91,-30,1,CCW,24.45010713,26.19684248,28.95615258
2,16,ADAPTATION,RH,82,92,-21,1,CCW,23.22003554,24.87624745,21.49362672
2,16,ADAPTATION,RH,83,93,-24,1,CCW,24.1635258,26.94374279,24.67322529
2,16,ADAPTATION,RH,84,94,-35,1,CCW,22.75906787,25.92694108,28.94431509
2,16,ADAPTATION,RH,85,95,-31,1,CCW,22.16890788,25.35960388,26.5597318
2,16,ADAPTATION,RH,86,96,-30,1,CCW,23.26801326,26.75839886,25.10878357
2,16,ADAPTATION,RH,87,97,-29,1,CCW,22.2896937,25.39805537,27.85496218
2,16,ADAPTATION,RH,88,98,-42,1,CCW,22.4035841,24.05237003,34.1951012
2,16,ADAPTATION,RH,89,99,-27,1,CCW,23.5809248,24.68747993,26.62381362
2,16,ADAPTATION,RH,90,100,-29,1,CCW,25.57756956,26.26546304,27.12748679
2,16,ADAPTATION,RH,91,101,-32,1,CCW,24.22878591,26.45083811,26.98954444
2,16,ADAPTATION,RH,92,102,-35,1,CCW,25.27599299,28.54694576,29.47332563
2,16,ADAPTATION,RH,93,103,-29,1,CCW,21.27995136,26.02903498,27.22676659
2,16,ADAPTATION,RH,94,104,-34,1,CCW,25.61150577,25.87559649,28.74339141
2,16,ADAPTATION,RH,95,105,-34,1,CCW,22.57038434,25.78699007,32.93924855
2,16,ADAPTATION,RH,96,106,-31,1,CCW,23.2514786,25.75692718,30.79154837
2,16,ADAPTATION,RH,97,107,-25,1,CCW,25.71612248,26.18093294,23.35915253
2,16,ADAPTATION,RH,98,108,-33,1,CCW,25.89040937,27.49339822,35.0157263
2,16,ADAPTATION,RH,99,109,-30,1,CCW,25.34159781,26.67991045,28.53233746
2,16,ADAPTATION,RH,100,110,-36,1,CCW,28.06766564,25.8139759,34.9670484
2,16,ADAPTATION,RH,101,111,-27,1,CCW,24.7569495,28.10597209,28.68949716
2,16,ADAPTATION,RH,102,112,-30,1,CCW,21.28460442,29.54994543,24.46449148
2,16,ADAPTATION,RH,103,113,-28,1,CCW,21.97478613,27.67264621,24.96868613
2,16,ADAPTATION,RH,104,114,-23,1,CCW,23.66726015,27.5526043,24.99582333
2,16,ADAPTATION,RH,105,115,-26,1,CCW,25.6323636,28.62203815,26.69200893
2,16,ADAPTATION,RH,106,116,-22,1,CCW,23.73883394,25.74707463,21.75326488
2,16,ADAPTATION,RH,107,117,-37,1,CCW,23.33147387,27.262552,33.72228726
2,16,ADAPTATION,RH,108,118,-31,1,CCW,25.33445837,26.53656021,27.04753572
2,16,ADAPTATION,RH,109,119,-32,1,CCW,25.22230913,27.47105711,31.93257254
2,16,ADAPTATION,RH,110,120,-31,1,CCW,26.04078249,28.27618406,31.76209272
2,16,ADAPTATION,RH,111,121,-34,1,CCW,27.1233192,26.60444832,32.34207994
2,16,ADAPTATION,RH,112,122,-36,1,CCW,23.20188408,27.72206239,30.49798265
2,16,ADAPTATION,RH,113,123,-28,1,CCW,22.31288075,27.88086728,26.19640382
2,16,ADAPTATION,RH,114,124,-26,1,CCW,28.04645247,27.06121768,28.3192671
2,16,ADAPTATION,RH,115,125,-34,1,CCW,24.38003553,26.96871976,29.75888207
2,16,ADAPTATION,RH,116,126,-39,1,CCW,25.80303662,28.23618939,34.66465242
2,16,ADAPTATION,RH,117,127,-29,1,CCW,28.9937898,27.90128331,29.09178187
2,16,ADAPTATION,RH,118,128,-27,1,CCW,26.87771853,28.29202361,27.30651348
2,16,ADAPTATION,RH,119,129,-31,1,CCW,25.27557432,27.160717,29.61293548
2,16,ADAPTATION,RH,120,130,-26,1,CCW,26.3884157,28.60538432,23.56527476
2,16,ADAPTATION,RH,121,131,-27,1,CCW,24.15002027,28.80970151,26.38308687
2,16,ADAPTATION,RH,122,132,-33,1,CCW,26.38480871,30.10657279,29.89749846
2,16,ADAPTATION,RH,123,133,-29,1,CCW,28.22084486,27.93436858,29.10006145
2,16,ADAPTATION,RH,124,134,-32,1,CCW,27.37154793,26.61690792,32.3591258
2,16,ADAPTATION,RH,125,135,-28,1,CCW,26.14891337,27.01808188,30.37977816
2,16,ADAPTATION,RH,126,136,-32,1,CCW,27.7453103,29.61638529,32.56088177
2,16,ADAPTATION,RH,127,137,-31,1,CCW,23.77899819,29.14229141,28.21993714
2,16,ADAPTATION,RH,128,138,-32,1,CCW,25.38996006,29.20698437,28.40678585
2,16,ADAPTATION,RH,129,139,-35,1,CCW,27.14699441,29.49338262,31.88421369
2,16,ADAPTATION,RH,130,140,-34,1,CCW,25.73430854,29.516804,32.00523451
2,16,ADAPTATION,RH,131,141,-24,1,CCW,26.44769438,30.12262229,28.381591
2,16,ADAPTATION,RH,132,142,-37,1,CCW,27.63756783,28.67815159,33.34528927
2,16,ADAPTATION,RH,133,143,-25,1,CCW,27.39313734,28.90834132,29.43967483
2,16,ADAPTATION,RH,134,144,-23,1,CCW,26.78759904,28.15486574,24.64189339
2,16,ADAPTATION,RH,135,145,-34,1,CCW,24.91026096,30.31422079,32.07361867
2,16,ADAPTATION,RH,136,146,-27,1,CCW,26.42149274,30.21976548,27.22268312
2,16,ADAPTATION,RH,137,147,-22,1,CCW,28.90699058,31.6135394,27.76635579
2,16,ADAPTATION,RH,138,148,-30,1,CCW,28.1461113,28.80841977,30.41676371
2,16,ADAPTATION,RH,139,149,-37,1,CCW,23.7489246,30.16852947,33.43706299
2,16,ADAPTATION,RH,140,150,-34,1,CCW,25.35754016,30.42423544,31.71545767
2,16,ADAPTATION,RH,141,151,-33,1,CCW,28.43902605,30.20793683,32.88985593
2,16,ADAPTATION,RH,142,152,-26,1,CCW,27.10333377,28.52895391,24.45543278
2,16,ADAPTATION,RH,143,153,-27,1,CCW,29.86829585,30.04173994,29.92343896
2,16,ADAPTATION,RH,144,154,-34,1,CCW,26.16863046,31.51457386,35.56949159
2,16,ADAPTATION,RH,145,155,-35,1,CCW,29.76843456,29.48128288,34.32489186
2,16,ADAPTATION,RH,146,156,-34,1,CCW,28.69179401,30.50511423,34.84686592
2,16,ADAPTATION,RH,147,157,-32,1,CCW,28.10347422,30.21170791,31.61852367
2,16,ADAPTATION,RH,148,158,-26,1,CCW,26.61085661,31.55252915,30.00787284
2,16,ADAPTATION,RH,149,159,-29,1,CCW,27.40859157,29.38199914,28.04148578
2,16,ADAPTATION,RH,150,160,-35,1,CCW,26.1890165,29.76362782,32.73679918
2,16,ADAPTATION,RH,151,161,-36,1,CCW,25.62872598,28.01139793,34.39782566
2,16,ADAPTATION,RH,152,162,-32,1,CCW,28.36902861,30.72790884,33.20754677
2,16,ADAPTATION,RH,153,163,-30,1,CCW,26.16546222,32.29673865,27.67154854
2,16,ADAPTATION,RH,154,164,-31,1,CCW,26.37753095,31.70146872,30.851868
2,16,ADAPTATION,RH,155,165,-28,1,CCW,24.59835837,30.70126181,29.6326378
2,16,ADAPTATION,RH,156,166,-33,1,CCW,28.88004504,30.65641888,34.45667201
2,16,ADAPTATION,RH,157,167,-31,1,CCW,28.90672401,30.20242152,33.54014856
2,16,ADAPTATION,RH,158,168,-32,1,CCW,29.31658977,31.38558883,32.92902755
2,16,ADAPTATION,RH,159,169,-29,1,CCW,28.3413039,32.38810444,32.24670238
2,16,ADAPTATION,RH,160,170,-31,1,CCW,29.8309118,31.06962767,32.21454299
2,16,ADAPTATION,RH,161,171,-28,1,CCW,28.93493066,30.90508409,28.2955541
2,16,ADAPTATION,RH,162,172,-36,1,CCW,27.93275768,31.41258862,35.83105853
2,16,ADAPTATION,RH,163,173,-29,1,CCW,29.34837815,30.51174053,31.78274675
2,16,ADAPTATION,RH,164,174,-33,1,CCW,29.64499425,30.2962113,33.62331448
2,16,ADAPTATION,RH,165,175,-22,1,CCW,28.70932313,33.03264775,26.80371566
2,16,ADAPTATION,RH,166,176,-34,1,CCW,27.32793885,32.6493015,36.25190507
2,16,ADAPTATION,RH,167,177,-29,1,CCW,31.4732385,33.32502749,34.27267627
2,16,ADAPTATION,RH,168,178,-33,1,CCW,28.42211685,32.01487984,31.05807575
2,16,ADAPTATION,RH,169,179,-28,1,CCW,30.83987145,32.35972025,31.98741851
2,16,ADAPTATION,RH,170,180,-33,1,CCW,30.46782285,32.82279801,32.59575672
2,16,ADAPTATION,RH,171,181,-28,1,CCW,31.1459889,33.11492512,34.01721878
2,16,ADAPTATION,RH,172,182,-28,1,CCW,29.18262693,31.57568343,29.87830099
2,16,ADAPTATION,RH,173,183,-26,1,CCW,30.30435845,33.48508119,29.96974493
2,16,ADAPTATION,RH,174,184,-24,1,CCW,30.15050049,33.1850033,30.36141951
2,16,ADAPTATION,RH,175,185,-32,1,CCW,31.24146012,31.25370056,36.56764793
2,16,ADAPTATION,RH,176,186,-34,1,CCW,27.7024101,32.6945412,35.91603308
2,16,ADAPTATION,RH,177,187,-31,1,CCW,28.72574156,31.65567517,32.56369068
2,16,ADAPTATION,RH,178,188,-27,1,CCW,28.32782054,32.78564425,28.86544121
2,16,ADAPTATION,RH,179,189,-25,1,CCW,33.18640136,29.91586507,30.15217187
2,16,ADAPTATION,RH,180,190,-26,1,CCW,28.61608973,33.36985139,28.90219932
2,17,ADAPTATION,RH,1,11,-25,1,CCW,3.840135281,2.393466478,3.866258997
2,17,ADAPTATION,RH,2,12,-34,1,CCW,4.9937117,5.0664427,17.08278312
2,17,ADAPTATION,RH,3,13,-38,1,CCW,4.757379284,4.868143388,16.15149735
2,17,ADAPTATION,RH,4,14,-31,1,CCW,8.158710125,9.768696116,11.56384282
2,17,ADAPTATION,RH,5,15,-30,1,CCW,7.44288192,7.390181215,12.80904899
2,17,ADAPTATION,RH,6,16,-34,1,CCW,5.381321112,10.67423683,15.18742367
2,17,ADAPTATION,RH,7,17,-23,1,CCW,8.578477986,9.044247437,8.952108296
2,17,ADAPTATION,RH,8,18,-29,1,CCW,11.37622706,10.70729932,15.16147948
2,17,ADAPTATION,RH,9,19,-22,1,CCW,9.178836962,11.02987369,9.935466789
2,17,ADAPTATION,RH,10,20,-32,1,CCW,11.00971609,11.8758838,13.63841968
2,17,ADAPTATION,RH,11,21,-30,1,CCW,11.37749268,11.7270273,14.24527346
2,17,ADAPTATION,RH,12,22,-31,1,CCW,11.92576062,13.05208717,16.55153507
2,17,ADAPTATION,RH,13,23,-28,1,CCW,11.50482428,12.88046505,14.56246171
2,17,ADAPTATION,RH,14,24,-23,1,CCW,12.01438548,13.36752999,13.85208963
2,17,ADAPTATION,RH,15,25,-34,1,CCW,12.92213397,13.28708562,18.8789625
2,17,ADAPTATION,RH,16,26,-27,1,CCW,12.68433991,14.63412604,15.64068932
2,17,ADAPTATION,RH,17,27,-31,1,CCW,13.27956875,14.99398347,20.0532768
2,17,ADAPTATION,RH,18,28,-34,1,CCW,14.59482414,14.79200481,22.33801904
2,17,ADAPTATION,RH,19,29,-32,1,CCW,11.40055373,17.56487945,19.10011134
2,17,ADAPTATION,RH,20,30,-27,1,CCW,16.32925304,17.13830451,17.12327472
2,17,ADAPTATION,RH,21,31,-29,1,CCW,14.84059539,15.35834794,18.34222127
2,17,ADAPTATION,RH,22,32,-29,1,CCW,14.80149093,15.98948076,18.04671565
2,17,ADAPTATION,RH,23,33,-34,1,CCW,14.21709011,17.39493049,20.32651936
2,17,ADAPTATION,RH,24,34,-35,1,CCW,16.02784473,16.52094412,23.08238155
2,17,ADAPTATION,RH,25,35,-26,1,CCW,16.302167,15.33034862,18.74524704
2,17,ADAPTATION,RH,26,36,-26,1,CCW,14.08887894,16.47701594,15.87674035
2,17,ADAPTATION,RH,27,37,-31,1,CCW,16.8061359,18.72792043,20.45011201
2,17,ADAPTATION,RH,28,38,-30,1,CCW,17.64320229,18.34231457,21.61392522
2,17,ADAPTATION,RH,29,39,-31,1,CCW,18.76959366,17.53568772,20.22163312
2,17,ADAPTATION,RH,30,40,-26,1,CCW,18.12727721,18.57388195,16.95710855
2,17,ADAPTATION,RH,31,41,-25,1,CCW,14.94721045,20.52892129,16.79665828
2,17,ADAPTATION,RH,32,42,-30,1,CCW,17.86541546,19.34175546,22.22407165
2,17,ADAPTATION,RH,33,43,-35,1,CCW,18.53452392,19.61670413,26.597059
2,17,ADAPTATION,RH,34,44,-33,1,CCW,15.96919929,19.08755172,20.43378579
2,17,ADAPTATION,RH,35,45,-30,1,CCW,15.15999518,20.44297657,19.4735474
2,17,ADAPTATION,RH,36,46,-28,1,CCW,19.72745877,18.01645269,21.56324537
2,17,ADAPTATION,RH,37,47,-25,1,CCW,18.53010207,19.00136834,18.92505181
2,17,ADAPTATION,RH,38,48,-34,1,CCW,16.38176064,22.83923522,24.40527596
2,17,ADAPTATION,RH,39,49,-33,1,CCW,18.61115147,21.91557287,23.37345844
2,17,ADAPTATION,RH,40,50,-29,1,CCW,16.13538497,19.27548221,23.56126492
2,17,ADAPTATION,RH,41,51,-32,1,CCW,16.67993276,21.81504139,23.67214325
2,17,ADAPTATION,RH,42,52,-31,1,CCW,18.3411785,20.00812701,25.2067495
2,17,ADAPTATION,RH,43,53,-34,1,CCW,20.53995039,20.34226159,26.85670689
2,17,ADAPTATION,RH,44,54,-37,1,CCW,17.92875623,20.67328419,26.75170213
2,17,ADAPTATION,RH,45,55,-23,1,CCW,20.09493705,21.87553904,20.76120353
2,17,ADAPTATION,RH,46,56,-29,1,CCW,17.47020432,21.73180689,20.23743627
2,17,ADAPTATION,RH,47,57,-30,1,CCW,17.45616173,22.14520478,23.00230835
2,17,ADAPTATION,RH,48,58,-25,1,CCW,20.01914618,20.63912194,20.28185024
2,17,ADAPTATION,RH,49,59,-29,1,CCW,18.19181102,22.42992374,23.35881789
2,17,ADAPTATION,RH,50,60,-33,1,CCW,20.17400255,20.40103009,26.52171774
2,17,ADAPTATION,RH,51,61,-27,1,CCW,21.86372694,22.92298188,25.7893916
2,17,ADAPTATION,RH,52,62,-22,1,CCW,20.93495999,22.94956174,20.37858756
2,17,ADAPTATION,RH,53,63,-26,1,CCW,19.70722484,22.02539751,20.4585372
2,17,ADAPTATION,RH,54,64,-31,1,CCW,21.29264754,22.48261583,24.22875615
2,17,ADAPTATION,RH,55,65,-27,1,CCW,21.51482745,24.30805036,19.5080147
2,17,ADAPTATION,RH,56,66,-34,1,CCW,21.62956358,23.93755397,26.83626909
2,17,ADAPTATION,RH,57,67,-28,1,CCW,23.29959038,24.40321721,24.8675306
2,17,ADAPTATION,RH,58,68,-31,1,CCW,19.78229616,22.16756713,23.87200438
2,17,ADAPTATION,RH,59,69,-28,1,CCW,19.73049228,22.07544809,22.7747144
2,17,ADAPTATION,RH,60,70,-33,1,CCW,23.97464096,23.11335127,25.94996889
2,17,ADAPTATION,RH,61,71,-23,1,CCW,22.96545945,23.23673307,23.59377144
2,17,ADAPTATION,RH,62,72,-37,1,CCW,21.86712131,23.64335413,30.01068235
2,17,ADAPTATION,RH,63,73,-29,1,CCW,20.80093208,22.63048319,24.87090859
2,17,ADAPTATION,RH,64,74,-29,1,CCW,16.72791398,22.59679183,18.47064353
2,17,ADAPTATION,RH,65,75,-24,1,CCW,18.71824274,24.76653002,22.01017765
2,17,ADAPTATION,RH,66,76,-30,1,CCW,23.97923481,24.93228088,26.49434142
2,17,ADAPTATION,RH,67,77,-30,1,CCW,21.20212898,24.33987478,28.35372222
2,17,ADAPTATION,RH,68,78,-25,1,CCW,22.47663453,24.63178543,24.36085205
2,17,ADAPTATION,RH,69,79,-32,1,CCW,21.61975505,22.2302927,27.27606037
2,17,ADAPTATION,RH,70,80,-38,1,CCW,23.47672092,23.89378108,31.82703352
2,17,ADAPTATION,RH,71,81,-35,1,CCW,20.57157491,24.70054285,26.05433205
2,17,ADAPTATION,RH,72,82,-30,1,CCW,22.86822854,24.66384863,27.4925568
2,17,ADAPTATION,RH,73,83,-32,1,CCW,20.68220451,25.34290799,25.85796672
2,17,ADAPTATION,RH,74,84,-31,1,CCW,22.3860954,25.51262549,28.64995652
2,17,ADAPTATION,RH,75,85,-32,1,CCW,24.11790867,24.48108301,27.49934249
2,17,ADAPTATION,RH,76,86,-22,1,CCW,19.54266471,25.63278292,19.7810365
2,17,ADAPTATION,RH,77,87,-26,1,CCW,20.96356118,24.09126613,23.22853586
2,17,ADAPTATION,RH,78,88,-29,1,CCW,25.66986767,26.72949852,25.38119275
2,17,ADAPTATION,RH,79,89,-33,1,CCW,24.60742628,24.78621526,28.78224994
2,17,ADAPTATION,RH,80,90,-31,1,CCW,24.78018051,26.70830801,28.60688808
2,17,ADAPTATION,RH,81,91,-30,1,CCW,24.66672363,23.5441291,28.1544175
2,17,ADAPTATION,RH,82,92,-21,1,CCW,23.98970199,25.77963392,21.49484316
2,17,ADAPTATION,RH,83,93,-24,1,CCW,24.0532782,25.67703068,22.9695374
2,17,ADAPTATION,RH,84,94,-35,1,CCW,25.3565298,26.6333576,30.19797793
2,17,ADAPTATION,RH,85,95,-31,1,CCW,23.48487768,24.91399781,26.96130684
2,17,ADAPTATION,RH,86,96,-30,1,CCW,22.27097702,25.95655916,25.17936851
2,17,ADAPTATION,RH,87,97,-29,1,CCW,20.294603,28.38930955,26.70842796
2,17,ADAPTATION,RH,88,98,-42,1,CCW,22.80100455,25.66584078,32.86791359
2,17,ADAPTATION,RH,89,99,-27,1,CCW,23.97941207,25.5084323,25.55525379
2,17,ADAPTATION,RH,90,100,-29,1,CCW,23.58068297,25.10685893,24.48970384
2,17,ADAPTATION,RH,91,101,-32,1,CCW,24.321861,26.55167254,28.35936301
2,17,ADAPTATION,RH,92,102,-35,1,CCW,20.95874388,26.40751655,29.59931295
2,17,ADAPTATION,RH,93,103,-29,1,CCW,23.63456726,25.91767738,24.12318482
2,17,ADAPTATION,RH,94,104,-34,1,CCW,25.3501131,26.17814978,28.06815226
2,17,ADAPTATION,RH,95,105,-34,1,CCW,23.6305994,27.02716172,30.01795312
2,17,ADAPTATION,RH,96,106,-31,1,CCW,25.14057299,27.68149624,28.60238643
2,17,ADAPTATION,RH,97,107,-25,1,CCW,23.12601149,26.40605243,23.52201639
2,17,ADAPTATION,RH,98,108,-33,1,CCW,24.04794495,26.96463245,30.80372966
2,17,ADAPTATION,RH,99,109,-30,1,CCW,22.31795184,28.86235843,25.9634707
2,17,ADAPTATION,RH,100,110,-36,1,CCW,23.77523765,25.82967067,28.95894019
2,17,ADAPTATION,RH,101,111,-27,1,CCW,24.53329677,25.22439709,27.31133417
2,17,ADAPTATION,RH,102,112,-30,1,CCW,25.38652862,27.8916064,29.06933637
2,17,ADAPTATION,RH,103,113,-28,1,CCW,26.80468484,25.7406931,27.70758545
2,17,ADAPTATION,RH,104,114,-23,1,CCW,23.14953053,27.97015858,20.59436263
2,17,ADAPTATION,RH,105,115,-26,1,CCW,24.6191964,26.65235752,27.08341577
2,17,ADAPTATION,RH,106,116,-22,1,CCW,23.32102448,27.44910176,23.29983227
2,17,ADAPTATION,RH,107,117,-37,1,CCW,26.36297783,27.45499703,30.05313257
2,17,ADAPTATION,RH,108,118,-31,1,CCW,22.70293163,28.15086101,30.19760912
2,17,ADAPTATION,RH,109,119,-32,1,CCW,26.27402733,27.78247367,31.25899008
2,17,ADAPTATION,RH,110,120,-31,1,CCW,26.63414295,29.11673592,29.20652421
2,17,ADAPTATION,RH,111,121,-34,1,CCW,21.78094413,26.58499251,28.64348622
2,17,ADAPTATION,RH,112,122,-36,1,CCW,26.12431905,28.03419979,31.89821715
2,17,ADAPTATION,RH,113,123,-28,1,CCW,25.80378366,28.1346309,28.5515284
2,17,ADAPTATION,RH,114,124,-26,1,CCW,22.81385235,28.25081612,23.33062019
2,17,ADAPTATION,RH,115,125,-34,1,CCW,26.98996488,26.94181708,33.67342406
2,17,ADAPTATION,RH,116,126,-39,1,CCW,27.21020934,29.03226597,35.36575029
2,17,ADAPTATION,RH,117,127,-29,1,CCW,28.66863729,27.33102985,32.12955367
2,17,ADAPTATION,RH,118,128,-27,1,CCW,26.03505846,27.6672699,28.42234076
2,17,ADAPTATION,RH,119,129,-31,1,CCW,27.73037294,28.28045855,30.58192248
2,17,ADAPTATION,RH,120,130,-26,1,CCW,26.34327578,28.51957854,24.55434244
2,17,ADAPTATION,RH,121,131,-27,1,CCW,26.84230445,29.40696211,29.06024752
2,17,ADAPTATION,RH,122,132,-33,1,CCW,25.7924535,29.30851762,33.96406669
2,17,ADAPTATION,RH,123,133,-29,1,CCW,25.36818126,30.17336132,28.93663933
2,17,ADAPTATION,RH,124,134,-32,1,CCW,27.41559188,28.93994204,34.65140471
2,17,ADAPTATION,RH,125,135,-28,1,CCW,23.27743377,29.21627802,23.44713361
2,17,ADAPTATION,RH,126,136,-32,1,CCW,28.3011803,28.89781564,30.79319701
2,17,ADAPTATION,RH,127,137,-31,1,CCW,25.73380598,28.54841525,29.04913659
2,17,ADAPTATION,RH,128,138,-32,1,CCW,28.16410025,27.90537836,32.62414569
2,17,ADAPTATION,RH,129,139,-35,1,CCW,26.10990303,29.54868685,33.74576878
2,17,ADAPTATION,RH,130,140,-34,1,CCW,26.33705486,29.45107254,32.42682721
2,17,ADAPTATION,RH,131,141,-24,1,CCW,26.66774846,27.76253268,28.11202702
2,17,ADAPTATION,RH,132,142,-37,1,CCW,27.01062495,29.90485388,33.34325775
2,17,ADAPTATION,RH,133,143,-25,1,CCW,26.80065665,28.6754251,27.07161889
2,17,ADAPTATION,RH,134,144,-23,1,CCW,26.20960388,29.01197986,23.67000929
2,17,ADAPTATION,RH,135,145,-34,1,CCW,28.00371161,29.07081731,34.24514702
2,17,ADAPTATION,RH,136,146,-27,1,CCW,27.83868933,30.20907562,28.08347287
2,17,ADAPTATION,RH,137,147,-22,1,CCW,26.59977512,29.55612055,21.79987965
2,17,ADAPTATION,RH,138,148,-30,1,CCW,27.29349356,28.74620869,30.90335082
2,17,ADAPTATION,RH,139,149,-37,1,CCW,26.9267235,28.71304287,33.79339134
2,17,ADAPTATION,RH,140,150,-34,1,CCW,25.62141705,30.02043549,34.20163239
2,17,ADAPTATION,RH,141,151,-33,1,CCW,27.85823421,28.91432741,33.66514493
2,17,ADAPTATION,RH,142,152,-26,1,CCW,28.11584835,29.09717201,29.23103553
